cohort,site,label,variable,n_total,n_observed,n_missing,mean,sd,median,q1,q3,min,max
warning_free,KKI,0,n_volumes,57,57,0,135.78947368421052,13.947269115833166,124.0,124.0,152.0,124.0,152.0
warning_free,KKI,0,tiv_mm3,57,57,0,1575668.1578947369,123497.93526278796,1563348.4,1494874.0,1661830.4,1298144.5,1835236.9
warning_free,KKI,1,age_years,15,15,0,10.574000000000002,1.5277705512094601,10.36,9.7,11.77,8.1,12.99
warning_free,KKI,1,mean_fd,15,15,0,0.19249342632737662,0.13350421020992784,0.1637174705691057,0.11504958340813004,0.2060744626614709,0.0664203238292682,0.6088566254634146
warning_free,KKI,1,pct_fd_gt_0p2,15,15,0,0.27138319065309857,0.21335671435658388,0.2276422764227642,0.1260162601626016,0.38612502019059924,0.0,0.8211382113821138
warning_free,KKI,1,mean_dvars,15,15,0,1.1212100148100286,0.05123144653714169,1.1292119024390248,1.0803761655629138,1.149358357723577,1.027189728476821,1.1966071544715449
warning_free,KKI,1,max_fd,15,15,0,1.0595582170666666,0.760057519636677,0.8076882,0.48887688799999995,1.387971575,0.18724595,2.891924
warning_free,KKI,1,n_volumes,15,15,0,131.46666666666667,12.816655830077778,124.0,124.0,138.0,124.0,152.0
warning_free,KKI,1,tiv_mm3,15,15,0,1563310.4066666667,122291.7840845671,1583858.8,1473339.35,1623034.4500000002,1340274.8,1823193.2
warning_free,NYU,ALL,age_years,113,113,0,11.815929203539822,2.791677886776076,11.43,9.53,14.09,7.17,17.86
warning_free,NYU,ALL,mean_fd,113,110,3,0.14219929096405845,0.11750481736238114,0.10807118037714275,0.08763249713283136,0.16286432264130854,0.0536030361119999,1.115346931297143
warning_free,NYU,ALL,pct_fd_gt_0p2,113,110,3,0.14425974025974023,0.15163725843965714,0.08857142857142855,0.0342857142857142,0.21999999999999997,0.0,0.8971428571428571
warning_free,NYU,ALL,mean_dvars,113,110,3,1.0670365965714288,0.04805965385361326,1.0630618028571428,1.0331246414285715,1.100312647142857,0.9624498742857142,1.227658068571429
warning_free,NYU,ALL,max_fd,113,110,3,1.094282448854091,1.4452404914981416,0.56682428,0.359427705,1.3574794,0.16149515,10.132432800000002
warning_free,NYU,ALL,n_volumes,113,110,3,176.0,0.0,176.0,176.0,176.0,176.0,176.0
warning_free,NYU,ALL,tiv_mm3,113,113,0,1529886.342477876,144157.86115715659,1539111.9,1426836.1,1622097.8,1222729.5,1899012.0
warning_free,NYU,0,age_years,53,53,0,12.057735849056606,2.984356419158869,11.87,9.53,14.42,7.17,17.86
warning_free,NYU,0,mean_fd,53,51,2,0.1190135266870498,0.05402669432161006,0.1025919484959999,0.08928505431257135,0.1331149586228571,0.0536030361119999,0.3300096674971428
warning_free,NYU,0,pct_fd_gt_0p2,53,51,2,0.11753501400560219,0.11961983264385845,0.08,0.0342857142857142,0.16857142857142854,0.0057142857142857,0.5771428571428572
warning_free,NYU,0,mean_dvars,53,51,2,1.0679290281232494,0.04869833640797526,1.0730036914285717,1.0307762942857144,1.1000289657142857,0.9756101142857144,1.227658068571429
warning_free,NYU,0,max_fd,53,51,2,0.7039269186960783,0.6239219128089208,0.4964000744999999,0.30630322249999997,0.796791225,0.20448954,3.2899455
warning_free,NYU,0,n_volumes,53,51,2,176.0,0.0,176.0,176.0,176.0,176.0,176.0
warning_free,NYU,0,tiv_mm3,53,53,0,1518196.4037735846,159742.35860922563,1510026.5,1400709.4,1603763.4,1273275.8,1899012.0
warning_free,NYU,1,age_years,60,60,0,11.602333333333332,2.61644043787963,11.004999999999999,9.4875,13.2925,7.35,17.61
warning_free,NYU,1,mean_fd,60,59,1,0.16224122279672695,0.15016914822251706,0.1179171087697142,0.08668652164628565,0.17635512526342856,0.0640659908131428,1.115346931297143
warning_free,NYU,1,pct_fd_gt_0p2,60,59,1,0.1673607748184019,0.1723556242003085,0.1028571428571428,0.0371428571428571,0.2342857142857143,0.0,0.8971428571428571
warning_free,NYU,1,mean_dvars,60,59,1,1.0662651726876513,0.047905884497978106,1.0583341942857143,1.0369385742857142,1.10065908,0.9624498742857142,1.16758556
warning_free,NYU,1,max_fd,60,59,1,1.4317084156008473,1.827556267031233,0.66258735,0.3724659725,1.59095816,0.16149515,10.132432800000002
warning_free,NYU,1,n_volumes,60,59,1,176.0,0.0,176.0,176.0,176.0,176.0,176.0
warning_free,NYU,1,tiv_mm3,60,60,0,1540212.4550000003,129337.95228897916,1549904.35,1456617.925,1632786.4,1222729.5,1874811.0
warning_free,NeuroIMAGE,ALL,age_years,26,26,0,16.775,2.910106870889796,17.48,14.795,19.125,11.05,20.89
warning_free,NeuroIMAGE,ALL,mean_fd,26,26,0,0.20577592149036367,0.2678410424621784,0.1319990389995076,0.10157426940317298,0.16147737964971534,0.0590261638564846,1.2400408657346154
warning_free,NeuroIMAGE,ALL,pct_fd_gt_0p2,26,26,0,0.19245562130177515,0.2163836193726722,0.13076923076923075,0.08076923076923075,0.20673076923076922,0.0,0.9384615384615383
warning_free,NeuroIMAGE,ALL,mean_dvars,26,26,0,1.09108430443787,0.054904339400222935,1.087577542307692,1.0694227817307693,1.1241031769230772,0.9761996346153848,1.2460868423076925
warning_free,NeuroIMAGE,ALL,max_fd,26,26,0,1.9789403048461538,2.615517531840575,1.0033884899999999,0.62640385,1.54649346,0.166582326,9.7243778
warning_free,NeuroIMAGE,ALL,n_volumes,26,26,0,261.0,0.0,261.0,261.0,261.0,261.0,261.0
warning_free,NeuroIMAGE,ALL,tiv_mm3,26,26,0,1566529.4384615384,108830.43906736415,1570803.4500000002,1505140.7,1631857.425,1307689.8,1819855.9
warning_free,NeuroIMAGE,0,age_years,15,15,0,16.841333333333335,2.696245714392691,17.46,15.0,19.16,11.66,20.47
warning_free,NeuroIMAGE,0,mean_fd,15,15,0,0.13093398432814043,0.04885384310207069,0.1287705642730769,0.10174091395809605,0.14738345445327683,0.071998365431423,0.2589613515046154
warning_free,NeuroIMAGE,0,pct_fd_gt_0p2,15,15,0,0.1505128205128205,0.11423295837864837,0.123076923076923,0.08846153846153845,0.2019230769230769,0.0,0.3846153846153846
warning_free,NeuroIMAGE,0,mean_dvars,15,15,0,1.0945092987179488,0.06052921185064059,1.090079996153846,1.0707345865384617,1.1243576423076924,0.9761996346153848,1.2460868423076925
warning_free,NeuroIMAGE,0,max_fd,15,15,0,1.0176741506666667,0.7942394899209414,0.78744085,0.5951041299999997,1.1192890649999998,0.179127805,3.227446
warning_free,NeuroIMAGE,0,n_volumes,15,15,0,261.0,0.0,261.0,261.0,261.0,261.0,261.0
warning_free,NeuroIMAGE,0,tiv_mm3,15,15,0,1568325.9266666668,105887.42075764418,1554813.8,1509287.5,1621794.95,1357090.5,1819855.9
warning_free,NeuroIMAGE,1,age_years,11,11,0,16.684545454545454,3.313392109715853,17.5,14.915,18.674999999999997,11.05,20.89
warning_free,NeuroIMAGE,1,mean_fd,11,11,0,0.30783310852975904,0.39515373360448325,0.1510818464705769,0.1075572363040384,0.21157829387115373,0.0590261638564846,1.2400408657346154
warning_free,NeuroIMAGE,1,pct_fd_gt_0p2,11,11,0,0.2496503496503496,0.30421814884576426,0.1692307692307692,0.08269230769230765,0.2019230769230769,0.0,0.9384615384615383
warning_free,NeuroIMAGE,1,mean_dvars,11,11,0,1.0864138576923077,0.04863462009168214,1.0850750884615383,1.0629655346153846,1.1100160865384616,1.0113673807692307,1.1794392538461538
warning_free,NeuroIMAGE,1,max_fd,11,11,0,3.289757787818182,3.597648028133872,1.48301199,1.0411966,5.0751579,0.166582326,9.7243778
warning_free,NeuroIMAGE,1,n_volumes,11,11,0,261.0,0.0,261.0,261.0,261.0,261.0,261.0
warning_free,NeuroIMAGE,1,tiv_mm3,11,11,0,1564079.6818181819,117905.53189405335,1584064.8,1507933.5,1638054.75,1307689.8,1707645.2
warning_free,OHSU,ALL,age_years,26,26,0,8.842307692307692,1.261190890205944,8.5,8.1025,9.29,7.33,12.5
warning_free,OHSU,ALL,mean_fd,26,26,0,0.33563625921642,0.6129106987648655,0.12038708035935744,0.0998178588713943,0.217607351607423,0.0445466502206753,3.0412489909090907
warning_free,OHSU,ALL,pct_fd_gt_0p2,26,26,0,0.254442925495557,0.2911620914549244,0.10457963089542036,0.0519480519480519,0.3766233766233766,0.0,0.987012987012987
warning_free,OHSU,ALL,mean_dvars,26,26,0,1.273784217052684,0.094821908047648,1.2795468246753245,1.202597834415584,1.3209008863636367,1.083736948051948,1.5313413815789472
warning_free,OHSU,ALL,max_fd,26,26,0,2.8734688927529226,6.006111291636363,0.54559504,0.24223640000000002,2.178577928,0.083989724076,27.15052
warning_free,OHSU,ALL,n_volumes,26,26,0,77.73076923076923,0.45234432086120474,78.0,77.25,78.0,77.0,78.0
warning_free,OHSU,ALL,tiv_mm3,26,26,0,1525321.880769231,125601.05652413923,1525221.4,1431815.3,1638613.9500000002,1302590.0,1789939.5
warning_free,OHSU,0,age_years,17,17,0,8.71470588235294,1.193713311724484,8.5,8.08,8.75,7.33,12.5
warning_free,OHSU,0,mean_fd,17,17,0,0.2590133039319512,0.3145355023357374,0.1154775503810526,0.1028662982894736,0.2178916703116883,0.0593839899114285,1.2531101338441557
warning_free,OHSU,0,pct_fd_gt_0p2,17,17,0,0.24733625507619308,0.27568508229916855,0.1052631578947368,0.0519480519480519,0.3896103896103896,0.0,0.8701298701298701
warning_free,OHSU,0,mean_dvars,17,17,0,1.2885510251196173,0.09856088204010494,1.2812505714285716,1.2155392597402594,1.3390143116883118,1.1610191298701298,1.5313413815789472
warning_free,OHSU,0,max_fd,17,17,0,2.2044515055294114,4.016884495287836,0.5516924000000001,0.22964382,2.3584790200000003,0.14499373,15.637889
warning_free,OHSU,0,n_volumes,17,17,0,77.6470588235294,0.492592183071889,78.0,77.0,78.0,77.0,78.0
warning_free,OHSU,0,tiv_mm3,17,17,0,1519559.9470588234,134136.34787726312,1479676.9,1425850.2,1644607.1,1302590.0,1789939.5
warning_free,OHSU,1,age_years,9,9,0,9.083333333333334,1.4215396582579047,8.58,8.42,9.83,7.42,11.33
warning_free,OHSU,1,mean_fd,9,9,0,0.4803685080870835,0.9695509058559021,0.1252966103376623,0.0988017123987012,0.1914895461611038,0.0445466502206753,3.0412489909090907
warning_free,OHSU,1,pct_fd_gt_0p2,9,9,0,0.2678666362876889,0.33557180840597234,0.1038961038961039,0.0519480519480519,0.3116883116883117,0.0,0.987012987012987
warning_free,OHSU,1,mean_dvars,9,9,0,1.2458913573706996,0.08561745989365555,1.2778430779220775,1.1890073506493506,1.293974,1.083736948051948,1.365755142857143
warning_free,OHSU,1,max_fd,9,9,0,4.137168401952888,8.815378493514961,0.52138075,0.28001414,1.6388746519999997,0.083989724076,27.15052
warning_free,OHSU,1,n_volumes,9,9,0,77.88888888888889,0.33333333333333337,78.0,78.0,78.0,77.0,78.0
warning_free,OHSU,1,tiv_mm3,9,9,0,1536205.5333333332,114498.46879448871,1558531.4,1510347.9,1620634.5,1346524.5,1652833.1
warning_free,Peking_1,ALL,age_years,48,48,0,10.9375,1.7444580942382053,10.42,9.73,11.94,8.33,15.17
warning_free,Peking_1,ALL,mean_fd,48,48,0,0.12553923673653525,0.048172288546145775,0.1200385239212162,0.09552247065226768,0.14585790677751492,0.0549351778546382,0.2781260499786325
warning_free,Peking_1,ALL,pct_fd_gt_0p2,48,48,0,0.13232898405770743,0.13447681831945754,0.09168030551009271,0.03936170212765955,0.1714629932715039,0.0,0.6410256410256411
warning_free,Peking_1,ALL,mean_dvars,48,48,0,1.1927680456253411,0.07652641172660342,1.1996520808510636,1.130686736111111,1.2596623319148934,1.0027718638297871,1.324519510638298
warning_free,Peking_1,ALL,max_fd,48,48,0,0.7417331374904167,0.6802727909955698,0.5087030475000001,0.322405275,0.8421303874999999,0.15794653604,3.25857025
warning_free,Peking_1,ALL,n_volumes,48,48,0,235.72916666666666,0.4490928602896293,236.0,235.0,236.0,235.0,236.0
warning_free,Peking_1,ALL,tiv_mm3,48,48,0,1476712.2166666666,119074.84799945509,1470440.75,1376234.1,1560699.7249999999,1216454.8,1703719.0
warning_free,Peking_1,0,age_years,33,33,0,11.083636363636364,1.865947845904693,10.42,9.75,12.0,8.33,15.17
warning_free,Peking_1,0,mean_fd,33,33,0,0.11147718150509789,0.040562580717306125,0.1014300036391489,0.0845788025361701,0.1318578306809361,0.0549351778546382,0.2186950370548935
warning_free,Peking_1,0,pct_fd_gt_0p2,33,33,0,0.09705566301310979,0.10861785230580777,0.0680851063829787,0.0170212765957446,0.1446808510638297,0.0,0.4425531914893617
warning_free,Peking_1,0,mean_dvars,33,33,0,1.2028761676993616,0.07057360896806768,1.2026445446808511,1.1407547404255318,1.2662282723404252,1.0638062510638298,1.3224556638297875
warning_free,Peking_1,0,max_fd,33,33,0,0.5659130663951515,0.4411108396483758,0.43267307,0.277149235,0.6618654500000001,0.15794653604,1.8891858
warning_free,Peking_1,0,n_volumes,33,33,0,235.8181818181818,0.39167472590032015,236.0,236.0,236.0,235.0,236.0
warning_free,Peking_1,0,tiv_mm3,33,33,0,1472583.303030303,115115.52903204047,1471548.0,1376485.0,1551959.2,1216454.8,1703719.0
warning_free,Peking_1,1,age_years,15,15,0,10.616000000000001,1.4480469605644701,10.33,9.54,11.0,8.83,14.0
warning_free,Peking_1,1,mean_fd,15,15,0,0.15647575824569743,0.05038064745851126,0.1391057452196581,0.1200385239212162,0.17875406430576915,0.0983391253021276,0.2781260499786325
warning_free,Peking_1,1,pct_fd_gt_0p2,15,15,0,0.20993029035582217,0.1560745244288754,0.1617021276595744,0.09593562465902886,0.26495726495726496,0.0425531914893617,0.6410256410256411
warning_free,Peking_1,1,mean_dvars,15,15,0,1.1705301770624963,0.08663380408304053,1.1435508723404255,1.1127349221040188,1.2303494367248593,1.0027718638297871,1.324519510638298
warning_free,Peking_1,1,max_fd,15,15,0,1.1285372939,0.9357708327948855,0.8107675,0.5195527249999999,1.2320122,0.3674497,3.25857025
warning_free,Peking_1,1,n_volumes,15,15,0,235.53333333333333,0.5163977794943222,236.0,235.0,236.0,235.0,236.0
warning_free,Peking_1,1,tiv_mm3,15,15,0,1485795.826666667,131081.63516093683,1463465.2,1376142.1,1589744.6,1297907.0,1688403.2
warning_free,Peking_2,ALL,age_years,13,13,0,11.909999999999998,1.7626873422892293,11.33,10.92,13.33,9.67,15.08
warning_free,Peking_2,ALL,mean_fd,13,13,0,0.14083002569024017,0.048300968150930004,0.1458415971068085,0.1025405685259574,0.1685584860763063,0.0656372395361701,0.2343733372723404
warning_free,Peking_2,ALL,pct_fd_gt_0p2,13,13,0,0.1705400981996726,0.1370259188066705,0.1531914893617021,0.0680851063829787,0.2468085106382978,0.0085106382978723,0.4297872340425532
warning_free,Peking_2,ALL,mean_dvars,13,13,0,1.136763076923077,0.06886165654557994,1.16124054893617,1.0824931829787234,1.1959757574468086,1.027149485106383,1.2134762510638295
warning_free,Peking_2,ALL,max_fd,13,13,0,0.8455410666153846,0.6059547322898472,0.54664599,0.3926926700000001,1.39206405,0.26079274,2.097933236
warning_free,Peking_2,ALL,n_volumes,13,13,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
warning_free,Peking_2,ALL,tiv_mm3,13,13,0,1573564.446153846,94863.21888361697,1565346.5,1511165.0,1643314.8,1437208.8,1787177.9
warning_free,Peking_2,0,age_years,5,5,0,11.565999999999999,1.6224919106115752,11.25,11.17,11.33,9.83,14.25
warning_free,Peking_2,0,mean_fd,5,5,0,0.13454615554846966,0.04140960905843756,0.1166545296851063,0.1067523905829786,0.1509567297659574,0.0988417082440508,0.1995254194642552
warning_free,Peking_2,0,pct_fd_gt_0p2,5,5,0,0.12765957446808504,0.09171175345639278,0.076595744680851,0.0680851063829787,0.1872340425531914,0.0468085106382978,0.2595744680851063
warning_free,Peking_2,0,mean_dvars,5,5,0,1.1514081668085105,0.07940656610449688,1.1959757574468086,1.1167030723404257,1.2037362680851065,1.027149485106383,1.2134762510638295
warning_free,Peking_2,0,max_fd,5,5,0,0.8705463160000001,0.5416732921092161,0.77440265,0.43487077,1.39206405,0.28301281,1.4683813
warning_free,Peking_2,0,n_volumes,5,5,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
warning_free,Peking_2,0,tiv_mm3,5,5,0,1535778.7999999998,82985.01614475349,1564726.8,1468297.1,1565346.5,1437208.8,1643314.8
warning_free,Peking_2,1,age_years,8,8,0,12.125,1.919575846006463,12.25,10.69,13.3725,9.67,15.08
warning_free,Peking_2,1,mean_fd,8,8,0,0.14475744452884676,0.05453170418946528,0.14996752070446806,0.10148417197329783,0.17359383983116589,0.0656372395361701,0.2343733372723404
warning_free,Peking_2,1,pct_fd_gt_0p2,8,8,0,0.19734042553191486,0.15889317582719506,0.17659574468085104,0.07234042553191485,0.2882978723404255,0.0085106382978723,0.4297872340425532
warning_free,Peking_2,1,mean_dvars,8,8,0,1.1276098957446807,0.06539864879572611,1.1233431765957445,1.0816387468085107,1.185698756382979,1.0312989319148935,1.2043150425531917
warning_free,Peking_2,1,max_fd,8,8,0,0.82991278575,0.6790175225689149,0.512633995,0.3903421650000001,1.0258833,0.26079274,2.097933236
warning_free,Peking_2,1,n_volumes,8,8,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
warning_free,Peking_2,1,tiv_mm3,8,8,0,1597180.475,99169.26519940898,1572952.8,1523250.65,1658326.05,1489127.5,1787177.9
warning_free,Peking_3,ALL,age_years,4,4,0,13.27,0.7489103195087291,13.085,12.895,13.46,12.58,14.33
warning_free,Peking_3,ALL,mean_fd,4,4,0,0.12469017983807179,0.044020332632185584,0.13147407369319145,0.10954323100477392,0.14662102252648931,0.065343597740798,0.1704689742251063
warning_free,Peking_3,ALL,pct_fd_gt_0p2,4,4,0,0.14148936170212761,0.1364082582428765,0.11276595744680845,0.07872340425531907,0.17553191489361697,0.0085106382978723,0.3319148936170212
warning_free,Peking_3,ALL,mean_dvars,4,4,0,1.2616806712765958,0.08703414195957307,1.2401172319148936,1.1994536872340427,1.3023442159574468,1.1879794723404256,1.3785087489361705
warning_free,Peking_3,ALL,max_fd,4,4,0,0.838266524,0.45014882422390917,0.9637397,0.657940349,1.144065875,0.215389496,1.2101972
warning_free,Peking_3,ALL,n_volumes,4,4,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
warning_free,Peking_3,ALL,tiv_mm3,4,4,0,1628175.925,116358.46546047191,1613011.5,1564855.4,1676332.025,1505328.2,1781352.5
warning_free,Peking_3,0,age_years,2,2,0,12.875,0.41719300090006295,12.875,12.7275,13.0225,12.58,13.17
warning_free,Peking_3,0,mean_fd,2,2,0,0.09481001991678195,0.041671813875887836,0.09481001991678195,0.08007680882878998,0.10954323100477392,0.065343597740798,0.1242764420927659
warning_free,Peking_3,0,pct_fd_gt_0p2,2,2,0,0.05531914893617015,0.06619723057916611,0.05531914893617015,0.031914893617021226,0.07872340425531907,0.0085106382978723,0.102127659574468
warning_free,Peking_3,0,mean_dvars,2,2,0,1.3277323936170213,0.07180861034021598,1.3277323936170213,1.3023442159574468,1.353120571276596,1.2769560382978722,1.3785087489361705
warning_free,Peking_3,0,max_fd,2,2,0,0.712793348,0.7034352734750198,0.712793348,0.46409142200000003,0.961495274,0.215389496,1.2101972
warning_free,Peking_3,0,n_volumes,2,2,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
warning_free,Peking_3,0,tiv_mm3,2,2,0,1683025.15,139055.8719222061,1683025.15,1633861.475,1732188.825,1584697.8,1781352.5
warning_free,Peking_3,1,age_years,2,2,0,13.665,0.9404520189781083,13.665,13.3325,13.9975,13.0,14.33
warning_free,Peking_3,1,mean_fd,2,2,0,0.15457033975936163,0.022484064484668404,0.15457033975936163,0.14662102252648931,0.16251965699223397,0.138671705293617,0.1704689742251063
warning_free,Peking_3,1,pct_fd_gt_0p2,2,2,0,0.22765957446808505,0.14743928628996095,0.22765957446808505,0.17553191489361697,0.2797872340425531,0.1234042553191489,0.3319148936170212
warning_free,Peking_3,1,mean_dvars,2,2,0,1.1956289489361702,0.010817993546757677,1.1956289489361702,1.1918042106382978,1.1994536872340427,1.1879794723404256,1.2032784255319149
warning_free,Peking_3,1,max_fd,2,2,0,0.9637397,0.2238451167649631,0.9637397,0.8845985000000001,1.0428808999999999,0.8054573,1.1220221
warning_free,Peking_3,1,n_volumes,2,2,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
warning_free,Peking_3,1,tiv_mm3,2,2,0,1573326.7,96164.4009210269,1573326.7,1539327.45,1607325.95,1505328.2,1641325.2
include_holds,ALL,ALL,age_years,375,375,0,11.382826666666668,2.906511684203245,10.83,9.17,12.815,7.17,20.89
include_holds,ALL,ALL,mean_fd,375,372,3,0.20327766317823812,0.3353315761857208,0.12933710105192045,0.0955176346714285,0.18900330880543548,0.0445466502206753,3.652142740615385
include_holds,ALL,ALL,pct_fd_gt_0p2,375,372,3,0.20334630219658437,0.2042625614015978,0.14053426248548195,0.05246069719753928,0.301768696494912,0.0,0.987012987012987
include_holds,ALL,ALL,mean_dvars,375,372,3,1.1247752079406124,0.09218583578522795,1.1081272276595744,1.0585690028571428,1.1717045056714104,0.939675512195122,1.5313413815789472
include_holds,ALL,ALL,max_fd,375,372,3,1.6475705810472203,3.477025380890328,0.7003509750000001,0.38890983749999997,1.5436818625,0.083989724076,41.187792
include_holds,ALL,ALL,n_volumes,375,372,3,175.61827956989248,50.54457603249215,176.0,152.0,235.0,77.0,261.0
include_holds,ALL,ALL,tiv_mm3,375,375,0,1538040.1832,135860.08178776104,1536565.9,1457847.35,1637537.2,1163524.8,1899012.0
include_holds,ALL,0,age_years,210,210,0,11.396666666666668,2.894491275650453,10.825,9.19,12.785,7.17,20.47
include_holds,ALL,0,mean_fd,210,208,2,0.16754891776396696,0.24167287812150515,0.11546141878690924,0.08943630841457137,0.1672169352128048,0.0492389857777142,3.0823442494285715
include_holds,ALL,0,pct_fd_gt_0p2,210,208,2,0.16879838176489567,0.17940700254088063,0.0996688741721854,0.0457142857142857,0.22428571428571423,0.0,0.96
include_holds,ALL,0,mean_dvars,210,208,2,1.134812213980153,0.09882888606889019,1.113438196783349,1.0680635212637364,1.1960466963745802,0.939675512195122,1.5313413815789472
include_holds,ALL,0,max_fd,210,208,2,1.3940611838775963,3.4076430164885596,0.60459556,0.32667305599999996,1.3436706999999999,0.14499373,41.187792
include_holds,ALL,0,n_volumes,210,208,2,172.51442307692307,52.495500461922234,176.0,124.0,235.0,77.0,261.0
include_holds,ALL,0,tiv_mm3,210,210,0,1533792.8557142857,141098.9262622518,1530073.15,1451375.35,1634548.35,1163524.8,1899012.0
include_holds,ALL,1,age_years,165,165,0,11.365212121212119,2.9304654146045888,10.9,9.17,12.92,7.25,20.89
include_holds,ALL,1,mean_fd,165,164,1,0.24859216955731378,0.4219852284605946,0.15353054072606376,0.10238523787732517,0.20751180388142848,0.0445466502206753,3.652142740615385
include_holds,ALL,1,pct_fd_gt_0p2,165,164,1,0.2471631768904335,0.22502209139496307,0.1885714285714285,0.08404255319148934,0.34428571428571425,0.0,0.987012987012987
include_holds,ALL,1,mean_dvars,165,164,1,1.1120453466221711,0.08153107708951095,1.0955904453846155,1.05351698,1.1542847078977934,0.9624498742857142,1.4206781948051947
include_holds,ALL,1,max_fd,165,164,1,1.9690946945306462,3.5474598596368776,0.9605043025,0.47519577,1.7155716,0.083989724076,27.15052
include_holds,ALL,1,n_volumes,165,164,1,179.5548780487805,47.82525105668911,176.0,176.0,235.0,77.0,261.0
include_holds,ALL,1,tiv_mm3,165,165,0,1543445.8727272728,129108.25152634295,1550582.5,1464228.2,1640599.8,1222729.5,1874811.0
include_holds,KKI,ALL,age_years,82,82,0,10.25548780487805,1.3502383442448953,10.135,9.09,11.0975,8.02,12.99
include_holds,KKI,ALL,mean_fd,82,82,0,0.17851599732405773,0.10673891520349926,0.14950914902640117,0.10583134542334025,0.22503006507753187,0.0601547855430894,0.6088566254634146
include_holds,KKI,ALL,pct_fd_gt_0p2,82,82,0,0.2368990916528451,0.1938065615157405,0.17476982716847028,0.0794701986754966,0.3637942174123727,0.0,0.8211382113821138
include_holds,KKI,ALL,mean_dvars,82,82,0,1.1180638715129356,0.0664925854439291,1.1222567127281537,1.0709018642384105,1.1648364735772359,0.939675512195122,1.2853920662251654
include_holds,KKI,ALL,max_fd,82,82,0,1.340999071280488,1.3598388170922233,0.8293266425,0.4938895325,1.7842893,0.15619105,8.5729424
include_holds,KKI,ALL,n_volumes,82,82,0,133.90243902439025,13.469315614147588,124.0,124.0,152.0,124.0,152.0
include_holds,KKI,ALL,tiv_mm3,82,82,0,1559034.601219512,125511.14176514171,1558983.5,1477503.85,1659225.7000000002,1298144.5,1835236.9
include_holds,KKI,0,age_years,60,60,0,10.268833333333331,1.2787123974843702,10.21,9.255,11.0925,8.02,12.87
include_holds,KKI,0,mean_fd,60,60,0,0.1651459379798724,0.09061295130754315,0.139204561902439,0.09400218875493853,0.21921761308329346,0.0601547855430894,0.4476096466260163
include_holds,KKI,0,pct_fd_gt_0p2,60,60,0,0.21026310594231762,0.18581924835121189,0.1456953642384106,0.07113821138211375,0.3077451138749798,0.0,0.6097560975609756
include_holds,KKI,0,mean_dvars,60,60,0,1.1165974155144565,0.07025077149000385,1.1129154795940341,1.072039063385021,1.1601776323561084,0.939675512195122,1.2853920662251654
include_holds,KKI,0,max_fd,60,60,0,1.3708419496333335,1.514101113028902,0.7167850674999999,0.4567464275,1.8017391249999999,0.15619105,8.5729424
include_holds,KKI,0,n_volumes,60,60,0,135.2,13.832901089155987,124.0,124.0,152.0,124.0,152.0
include_holds,KKI,0,tiv_mm3,60,60,0,1573494.0266666668,123719.90007220156,1562330.4,1493913.625,1661991.25,1298144.5,1835236.9
include_holds,KKI,1,age_years,22,22,0,10.21909090909091,1.560884697522863,10.06,9.0075,11.4975,8.1,12.99
include_holds,KKI,1,mean_fd,22,22,0,0.21497979553547228,0.13774377002888777,0.18186046464634137,0.13887426939101516,0.23044679765389273,0.0664203238292682,0.6088566254634146
include_holds,KKI,1,pct_fd_gt_0p2,22,22,0,0.30954268904519266,0.20078136443448513,0.3130081300813008,0.1585365853658536,0.4314731061217897,0.0,0.8211382113821138
include_holds,KKI,1,mean_dvars,22,22,0,1.1220632969633337,0.05625891089660313,1.1307598252032522,1.0752459370860925,1.1697500548780486,1.000969026490066,1.1966071544715449
include_holds,KKI,1,max_fd,22,22,0,1.2596094030454545,0.8259278095020175,1.0756748315,0.5856565300000001,1.5641148999999999,0.18724595,2.99135395
include_holds,KKI,1,n_volumes,22,22,0,130.36363636363637,12.010096762408876,124.0,124.0,124.0,124.0,152.0
include_holds,KKI,1,tiv_mm3,22,22,0,1519599.8045454547,124623.20492398743,1497062.6,1432249.625,1602341.175,1340274.8,1823193.2
include_holds,NYU,ALL,age_years,160,160,0,11.598125,2.875342186363085,11.325,9.227500000000001,13.4375,7.17,17.89
include_holds,NYU,ALL,mean_fd,160,157,3,0.19206964854322783,0.2880790451788083,0.1208938207474285,0.0894550253371428,0.1800729339588571,0.0492389857777142,3.0823442494285715
include_holds,NYU,ALL,pct_fd_gt_0p2,160,157,3,0.19191992720655138,0.19525190114966556,0.12,0.04,0.2857142857142857,0.0,0.96
include_holds,NYU,ALL,mean_dvars,160,157,3,1.0726668977979983,0.04932613428563131,1.0712710914285717,1.0402464514285714,1.1014290457142857,0.9624498742857142,1.2587100342857145
include_holds,NYU,ALL,max_fd,160,157,3,1.7292211967226114,3.965105207347333,0.68036485,0.372453095,1.5142981999999998,0.16149515,41.187792
include_holds,NYU,ALL,n_volumes,160,157,3,176.0,0.0,176.0,176.0,176.0,176.0,176.0
include_holds,NYU,ALL,tiv_mm3,160,160,0,1530836.5543749998,145669.05314096104,1533150.45,1429445.8,1620969.8,1163524.8,1899012.0
